,開始時刻,終了時刻,左クリック,右クリック,打鍵回数,実行ファイル名,手動分類,候補1,候補2,候補3,自動推定,
,2013/05/22 18:25:17,2013/05/22 18:25:18,1,0,0,devenv.exe:OJ - Microsoft Visual C++ [デザイン] - OJWorkThread.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:25:18,2013/05/22 18:25:22,3,0,2,devenv.exe:AIRS_OVLY - Microsoft Visual Studio,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:25:22,2013/05/22 18:25:24,1,0,0,devenv.exe:OJ - Microsoft Visual C++ [デザイン] - OJWorkThread.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:25:24,2013/05/22 18:25:29,3,0,3,devenv.exe:ファイル内の検索,プログラミング,プログラミング,,,プログラミング,
,2013/05/22 18:25:29,2013/05/22 18:25:48,1,0,0,devenv.exe:OJ - Microsoft Visual C++ [デザイン] - OJWorkThread.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:25:48,2013/05/22 18:25:53,2,0,0,devenv.exe:OJ - Microsoft Visual C++ [デザイン] - OJWorkThread.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:25:53,2013/05/22 18:25:54,0,0,0,devenv.exe:OJ - Microsoft Visual C++ [デザイン] - PELeftView.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:25:54,2013/05/22 18:26:03,2,1,0,devenv.exe:PE - Microsoft Visual C++ [デザイン] - PELeftView.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:26:03,2013/05/22 18:26:06,1,0,0,devenv.exe:あいまいさの解決,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:26:06,2013/05/22 18:26:38,4,0,0,devenv.exe:AI - Microsoft Visual C++ [デザイン] - AIView.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:26:38,2013/05/22 18:26:44,2,1,0,devenv.exe:Reverse - Microsoft Visual C++ [デザイン] - OptionDlg.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:26:44,2013/05/22 18:26:45,1,0,0,devenv.exe:あいまいさの解決,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:26:45,2013/05/22 18:26:57,6,0,0,devenv.exe:Reverse - Microsoft Visual C++ [デザイン] - OptionDlg.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:26:57,2013/05/22 18:27:09,4,1,0,devenv.exe:WINADVUI - Microsoft Visual C++ [デザイン] - AVCaption.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:27:10,2013/05/22 18:27:40,4,0,0,devenv.exe:WINADVUI - Microsoft Visual C++ [デザイン] - AVCaption.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:27:40,2013/05/22 18:27:41,1,0,0,devenv.exe:ファイル内の検索,プログラミング,プログラミング,,,プログラミング,
,2013/05/22 18:27:41,2013/05/22 18:27:51,3,0,8,devenv.exe:WINADVUI - Microsoft Visual C++ [デザイン] - AVCaption.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:27:51,2013/05/22 18:28:15,9,1,10,devenv.exe:AIRS_OVLY - Microsoft Visual Studio,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:28:15,2013/05/22 18:28:21,3,0,0,devenv.exe:WINADVUI - Microsoft Visual C++ [デザイン] - AVCaption.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:28:21,2013/05/22 18:28:22,0,0,0,devenv.exe:WINADVUI - Microsoft Visual C++ [デザイン] - ShFlowView.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:28:22,2013/05/22 18:28:28,4,1,0,devenv.exe:ShFlow - Microsoft Visual C++ [デザイン] - ShFlowView.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:28:28,2013/05/22 18:28:30,1,0,0,devenv.exe:あいまいさの解決,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:28:30,2013/05/22 18:28:46,2,0,0,devenv.exe:ShFlow - Microsoft Visual C++ [デザイン] - viewedit.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:28:46,2013/05/22 18:28:55,4,1,0,devenv.exe:ShFlow - Microsoft Visual C++ [デザイン] - ShFlowView.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:28:55,2013/05/22 18:28:57,3,0,0,devenv.exe:あいまいさの解決,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:28:57,2013/05/22 18:29:07,3,0,1,devenv.exe:BD - Microsoft Visual C++ [デザイン] - BDView.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:29:07,2013/05/22 18:29:08,0,0,0,devenv.exe:ファイル内の検索,プログラミング,プログラミング,,,プログラミング,
,2013/05/22 18:29:08,2013/05/22 18:29:12,3,0,0,devenv.exe:BD - Microsoft Visual C++ [デザイン] - BDView.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:29:12,2013/05/22 18:29:13,0,0,0,devenv.exe:BD - Microsoft Visual C++ [デザイン] - FlowChartSrcView.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:29:13,2013/05/22 18:29:34,4,0,0,devenv.exe:FlowChart - Microsoft Visual C++ [デザイン] - FlowChartSrcView.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:29:34,2013/05/22 18:29:42,3,0,0,devenv.exe:RSC - Microsoft Visual C++ [デザイン] - RSCView.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:29:42,2013/05/22 18:29:45,1,0,0,devenv.exe:ファイル内の検索,プログラミング,プログラミング,,,プログラミング,
,2013/05/22 18:29:45,2013/05/22 18:29:50,4,0,0,devenv.exe:RSC - Microsoft Visual C++ [デザイン] - RSCView.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:29:50,2013/05/22 18:30:03,5,0,1,devenv.exe:DataWhereUse - Microsoft Visual C++ [デザイン] - UDWView.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:30:03,2013/05/22 18:30:04,0,0,0,devenv.exe:DataWhereUse - Microsoft Visual C++ [デザイン] - SearchDlg.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:30:04,2013/05/22 18:30:48,3,0,0,devenv.exe:CommFunc - Microsoft Visual C++ [デザイン] - SearchDlg.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:30:48,2013/05/22 18:30:55,1,0,0,devenv.exe:CommFunc - Microsoft Visual C++ [デザイン] - SearchDlg.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:30:55,2013/05/22 18:30:59,1,0,1,devenv.exe:ファイル内の検索,プログラミング,プログラミング,,,プログラミング,
,2013/05/22 18:30:59,2013/05/22 18:31:03,1,0,1,devenv.exe:CommFunc - Microsoft Visual C++ [デザイン] - SearchDlg.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:31:03,2013/05/22 18:31:05,3,0,0,devenv.exe:ファイル内の検索,プログラミング,プログラミング,,,プログラミング,
,2013/05/22 18:31:05,2013/05/22 18:31:08,1,0,0,devenv.exe:CommFunc - Microsoft Visual C++ [デザイン] - SearchDlg.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:31:08,2013/05/22 18:31:11,1,0,3,devenv.exe:ファイル内の検索,プログラミング,プログラミング,,,プログラミング,
,2013/05/22 18:31:11,2013/05/22 18:31:14,1,0,0,devenv.exe:CommFunc - Microsoft Visual C++ [デザイン] - SearchDlg.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:31:14,2013/05/22 18:31:17,0,0,3,devenv.exe:ファイル内の検索,プログラミング,プログラミング,,,プログラミング,
,2013/05/22 18:31:17,2013/05/22 18:31:26,2,0,0,devenv.exe:CommFunc - Microsoft Visual C++ [デザイン] - SearchDlg.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:31:26,2013/05/22 18:31:29,0,0,3,devenv.exe:ファイル内の検索,プログラミング,プログラミング,,,プログラミング,
,2013/05/22 18:31:29,2013/05/22 18:31:33,1,0,1,devenv.exe:CommFunc - Microsoft Visual C++ [デザイン] - SearchDlg.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:31:33,2013/05/22 18:31:35,0,0,3,devenv.exe:ファイル内の検索,プログラミング,プログラミング,,,プログラミング,
,2013/05/22 18:31:35,2013/05/22 18:31:36,1,0,0,devenv.exe:CommFunc - Microsoft Visual C++ [デザイン] - SearchDlg.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:31:36,2013/05/22 18:31:41,2,0,3,devenv.exe:ファイル内の検索,プログラミング,プログラミング,,,プログラミング,
,2013/05/22 18:31:41,2013/05/22 18:31:51,4,0,0,devenv.exe:CommFunc - Microsoft Visual C++ [デザイン] - SearchDlg.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:31:51,2013/05/22 18:31:52,0,0,0,devenv.exe:CommFunc - Microsoft Visual C++ [デザイン] - SearcherView.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:31:52,2013/05/22 18:32:55,4,0,0,devenv.exe:RWS - Microsoft Visual C++ [デザイン] - SearcherView.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:32:55,2013/05/22 18:33:07,3,0,0,devenv.exe:CommFunc - Microsoft Visual C++ [デザイン] - SearchDlg.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:33:07,2013/05/22 18:33:08,1,0,0,devenv.exe:ファイル内の検索,プログラミング,プログラミング,,,プログラミング,
,2013/05/22 18:33:08,2013/05/22 18:33:14,5,0,0,devenv.exe:CommFunc - Microsoft Visual C++ [デザイン] - SearchDlg.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:33:14,2013/05/22 18:33:15,1,0,0,devenv.exe:ファイル内の検索,プログラミング,プログラミング,,,プログラミング,
,2013/05/22 18:33:15,2013/05/22 18:33:27,3,0,0,devenv.exe:CommFunc - Microsoft Visual C++ [デザイン] - SearchDlg.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:33:27,2013/05/22 18:33:28,0,0,0,devenv.exe:CommFunc - Microsoft Visual C++ [デザイン] - DBFView.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:33:28,2013/05/22 18:34:17,3,0,0,devenv.exe:DBF - Microsoft Visual C++ [デザイン] - DBFView.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:34:17,2013/05/22 18:34:22,1,0,0,devenv.exe:AIRS_OVLY - Microsoft Visual Studio,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:34:22,2013/05/22 18:34:35,2,1,0,devenv.exe:DBF - Microsoft Visual C++ [デザイン] - DBFView.cpp,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:34:35,2013/05/22 18:34:36,1,0,0,devenv.exe:あいまいさの解決,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:34:36,2013/05/22 18:34:37,0,0,0,devenv.exe:DBF - Microsoft Visual C++ [デザイン] - SearchDlg.h,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:34:37,2013/05/22 18:34:46,1,0,0,devenv.exe:CommFunc - Microsoft Visual C++ [デザイン] - SearchDlg.h,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:34:46,2013/05/22 18:35:25,14,1,19,devenv.exe:AIRS_OVLY - Microsoft Visual Studio,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:35:25,2013/05/22 18:35:27,1,0,0,devenv.exe:ブレークポイントの作成,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:35:27,2013/05/22 18:35:48,0,0,12,devenv.exe:AIRS_OVLY - Microsoft Visual Studio,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:35:48,2013/05/22 18:36:11,1,0,18,devenv.exe:AIRS_OVLY - Microsoft Visual Studio,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:36:11,2013/05/22 18:36:12,1,0,0,firefox.exe:括弧是什?意思_日?在?翻?_括弧的翻?、含?、?音、用法、参考例句_?江小D日??典 - Mozilla Firefox,プログラミング,プログラミング,余暇,テスト,プログラミング,
,2013/05/22 18:36:12,2013/05/22 18:36:13,1,0,0,firefox.exe:MFC 消息中( WPARAM wParam,LPARAM lParam)包含信息 - Incremental Learning - 博客?道 - CSDN.NET - Mozilla Firefox,プログラミング,プログラミング,余暇,テスト,プログラミング
,2013/05/22 18:36:13,2013/05/22 18:36:14,1,0,0,firefox.exe:MFC的消息?理函数 - CSDN?? - CSDN.NET - Mozilla Firefox,プログラミング,プログラミング,余暇,テスト,プログラミング,
,2013/05/22 18:36:14,2013/05/22 18:36:19,2,0,3,firefox.exe:CFile::Seek (MFC) - Mozilla Firefox,プログラミング,プログラミング,余暇,テスト,プログラミング,
,2013/05/22 18:36:19,2013/05/22 18:36:23,2,0,2,devenv.exe:AIRS_OVLY - Microsoft Visual Studio,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:36:23,2013/05/22 18:36:27,1,0,3,firefox.exe:m_Progress - MSDN Search - Mozilla Firefox,プログラミング,プログラミング,余暇,テスト,プログラミング,
,2013/05/22 18:36:27,2013/05/22 18:36:32,1,0,0,firefox.exe:CProgressCtrl - MSDN Search - Mozilla Firefox,プログラミング,プログラミング,余暇,テスト,プログラミング,
,2013/05/22 18:36:32,2013/05/22 18:37:22,2,1,0,firefox.exe:CProgressCtrl Members (MFC) - Mozilla Firefox,プログラミング,プログラミング,余暇,テスト,プログラミング,
,2013/05/22 18:37:22,2013/05/22 18:39:41,1,0,0,firefox.exe:CProgressCtrl::SetStep (MFC) - Mozilla Firefox,プログラミング,プログラミング,余暇,テスト,プログラミング,
,2013/05/22 18:39:41,2013/05/22 18:40:49,8,0,2,explorer.exe:OGL_変換仕様書,プログラミング,,,,プログラミング,
,2013/05/22 18:40:49,2013/05/22 18:44:20,9,1,0,explorer.exe:OGL_変換仕様書,プログラミング,,,,プログラミング,
,2013/05/22 18:44:20,2013/05/22 18:44:31,4,0,0,explorer.exe:PGFL,プログラミング,,,,プログラミング,
,2013/05/22 18:44:31,2013/05/22 18:44:40,1,0,0,explorer.exe:変換仕様のパターン,プログラミング,,,,プログラミング,
,2013/05/22 18:44:40,2013/05/22 18:45:49,2,0,0,explorer.exe:OGL_パターン,プログラミング,,,,プログラミング,
,2013/05/22 18:45:49,2013/05/22 18:45:50,0,0,0,explorer.exe:OGL_パターン,プログラミング,,,,プログラミング,
,2013/05/22 18:45:50,2013/05/22 18:45:54,2,0,0,devenv.exe:AIRS_OVLY - Microsoft Visual Studio,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:45:54,2013/05/22 18:46:03,2,0,0,firefox.exe:CProgressCtrl::SetStep (MFC) - Mozilla Firefox,プログラミング,プログラミング,余暇,テスト,プログラミング,
,2013/05/22 18:46:03,2013/05/22 18:49:34,10,0,39,devenv.exe:AIRS_OVLY - Microsoft Visual Studio,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:49:34,2013/05/22 18:49:35,1,0,0,bcompare.exe:ogl-srcdata - テキストの比較 - Beyond Compare,テスト,テスト,文書作成・確認,,テスト,
,2013/05/22 18:49:35,2013/05/22 18:49:36,2,0,0,firefox.exe:CProgressCtrl::SetStep (MFC) - Mozilla Firefox,テスト,プログラミング,余暇,テスト,テスト,
,2013/05/22 18:49:36,2013/05/22 18:49:37,0,0,0,firefox.exe:括弧是什?意思_日?在?翻?_括弧的翻?、含?、?音、用法、参考例句_?江小D日??典 - Mozilla Firefox,テスト,プログラミング,余暇,テスト,テスト,
,2013/05/22 18:49:37,2013/05/22 18:49:53,4,0,16,firefox.exe:Google Translate - Mozilla Firefox,テスト,プログラミング,余暇,テスト,テスト,
,2013/05/22 18:49:53,2013/05/22 18:49:54,1,0,0,bcompare.exe:ogl-srcdata - テキストの比較 - Beyond Compare,テスト,テスト,文書作成・確認,,テスト,
,2013/05/22 18:49:54,2013/05/22 18:50:49,2,0,25,devenv.exe:AIRS_OVLY - Microsoft Visual Studio,テスト,プログラミング,テスト,,テスト,
,2013/05/22 18:50:49,2013/05/22 18:51:22,1,0,0,devenv.exe:AIRS_OVLY - Microsoft Visual Studio,テスト,プログラミング,テスト,,テスト,
,2013/05/22 18:51:24,2013/05/22 18:51:25,1,0,0,devenv.exe:AIRS_OVLY - Microsoft Visual Studio,テスト,プログラミング,テスト,,テスト,
,2013/05/22 18:51:26,2013/05/22 18:51:27,1,0,0,explorer.exe:OGL_パターン,テスト,,,,テスト,
,2013/05/22 18:51:27,2013/05/22 18:51:28,1,0,0,explorer.exe:unknown,テスト,,,,テスト,
,2013/05/22 18:51:28,2013/05/22 18:51:29,1,0,0,explorer.exe:Program Manager,テスト,,,,テスト,
,2013/05/22 18:51:29,2013/05/22 18:51:57,2,0,0,explorer.exe:OGL_パターン,テスト,,,,テスト,
,2013/05/22 18:51:57,2013/05/22 18:51:58,1,0,0,explorer.exe:unknown,テスト,,,,テスト,
,2013/05/22 18:51:58,2013/05/22 18:52:07,2,0,5,devenv.exe:AIRS_OVLY - Microsoft Visual Studio,プログラミング,プログラミング,テスト,,テスト,
,2013/05/22 18:52:07,2013/05/22 18:52:10,2,0,0,explorer.exe:OGL_パターン,プログラミング,,,,テスト,
,2013/05/22 18:52:10,2013/05/22 18:53:22,5,0,0,devenv.exe:AIRS_OVLY - Microsoft Visual Studio,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:53:22,2013/05/22 18:53:24,1,0,0,devenv.exe:CommFunc - Microsoft Visual C++ [デザイン] - SearchDlg.h,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:53:24,2013/05/22 18:55:49,29,0,79,devenv.exe:AIRS_OVLY - Microsoft Visual Studio,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:55:49,2013/05/22 18:57:14,16,0,50,devenv.exe:AIRS_OVLY - Microsoft Visual Studio,プログラミング,プログラミング,テスト,,プログラミング,
,2013/05/22 18:57:14,2013/05/22 18:57:16,1,0,1,explorer.exe:OGL_パターン,プログラミング,,,,プログラミング,
